first_image,second_image,first_plot,second_plot,first_jlu,first_gau,second_jlu,second_gau,weight
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152643.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_fe93ef196b1a8b77de19,plot_e8618a0059e03ec2f2fe,17.0,0.0,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153940.jpg,plot_e8618a0059e03ec2f2fe,plot_1b85c4977624caa5e831,35.0,27.5,20.0,10.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121314.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_0de14b7453cf30ed2a1c,plot_e8618a0059e03ec2f2fe,2.0,7.5,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152721.jpg,plot_e8618a0059e03ec2f2fe,plot_de2f51ed98b70b393739,35.0,27.5,8.0,16.0,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121951.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_fc292ac3221828037f2a,plot_e8618a0059e03ec2f2fe,20.0,13.5,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161415.jpg,plot_e8618a0059e03ec2f2fe,plot_6db75ec8b4bf1739f8b3,35.0,27.5,10.0,4.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124207.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_3986b8ba7e3c47d8b455,plot_e8618a0059e03ec2f2fe,4.0,17.0,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_155857.jpg,plot_e8618a0059e03ec2f2fe,plot_e898a4d9ed85e24ff050,35.0,27.5,12.0,18.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151439.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_f19419da98fe0824600a,plot_e8618a0059e03ec2f2fe,8.0,2.5,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123740.jpg,plot_e8618a0059e03ec2f2fe,plot_df82b24c1834a891c644,35.0,27.5,20.0,9.0,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123732.jpg,plot_e8618a0059e03ec2f2fe,plot_df82b24c1834a891c644,35.0,27.5,20.0,13.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_132550.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_cff264c1afb9a1cf9473,plot_e8618a0059e03ec2f2fe,2.0,8.5,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153706.jpg,plot_e8618a0059e03ec2f2fe,plot_39d64c54bf6e6e6d68e8,35.0,27.5,22.0,4.0,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_131548.jpg,plot_e8618a0059e03ec2f2fe,plot_9b8bbe6f8d57fa8f84f0,35.0,27.5,20.0,12.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122557.jpg,plot_e8618a0059e03ec2f2fe,plot_4460e7e9889b69d86dd3,35.0,27.5,2.0,10.0,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_125439.jpg,plot_e8618a0059e03ec2f2fe,plot_ccfe1e329b419e50732e,35.0,27.5,13.0,6.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_155249.jpg,plot_e8618a0059e03ec2f2fe,plot_ae2984dd48723bc500ae,35.0,27.5,15.0,21.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_162116.jpg,plot_e8618a0059e03ec2f2fe,plot_60d8a72fe06bef6e6da4,35.0,27.5,3.0,11.399999618530273,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151915.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_6ca7eb46f81c9ecf993b,plot_e8618a0059e03ec2f2fe,12.0,5.5,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_125423.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_ccfe1e329b419e50732e,plot_e8618a0059e03ec2f2fe,20.0,13.0,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161549.jpg,plot_e8618a0059e03ec2f2fe,plot_5008f76cf0a562f63097,35.0,27.5,7.0,1.7000000476837158,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122402.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_16577622d2052f869752,plot_e8618a0059e03ec2f2fe,15.0,7.0,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_131531.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,plot_9b8bbe6f8d57fa8f84f0,plot_e8618a0059e03ec2f2fe,22.0,16.0,35.0,27.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124533.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154622.jpg,plot_e8618a0059e03ec2f2fe,plot_5d8d172daef4ef20984f,35.0,27.5,1.0,7.5,0.00017361111531499773
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152457.jpg,plot_aa0e5e9d80e4ae27529c,plot_cf8f8145824cff35d237,40.0,17.0,3.0,9.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124615.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_9e661ae87ec066049f1f,plot_aa0e5e9d80e4ae27529c,5.0,11.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123107.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_5700cee80bc5a6e207ec,plot_aa0e5e9d80e4ae27529c,10.0,2.0,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_132424.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_04441862d5c5dd0b49cc,plot_aa0e5e9d80e4ae27529c,10.0,2.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_160047.jpg,plot_aa0e5e9d80e4ae27529c,plot_ecb8a2d7a20b5079cedb,40.0,17.0,2.0,8.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161242.jpg,plot_aa0e5e9d80e4ae27529c,plot_c08c9fc75665c975b852,40.0,17.0,1.0,6.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_160831.jpg,plot_aa0e5e9d80e4ae27529c,plot_31ff4a85b21ababa7de0,40.0,17.0,1.0,9.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152653.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_fe93ef196b1a8b77de19,plot_aa0e5e9d80e4ae27529c,1.0,8.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_162116.jpg,plot_aa0e5e9d80e4ae27529c,plot_60d8a72fe06bef6e6da4,40.0,17.0,3.0,11.399999618530273,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153825.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_64e19f5de9c116d1fbb6,plot_aa0e5e9d80e4ae27529c,3.0,8.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_125901.jpg,plot_aa0e5e9d80e4ae27529c,plot_7afc7682bc0b0be61f6b,40.0,17.0,2.0,10.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151642.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_f61b29267fecc01648f8,plot_aa0e5e9d80e4ae27529c,10.0,4.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_130529.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_883726baafccd2304661,plot_aa0e5e9d80e4ae27529c,2.0,7.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124358.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_e77622de4cce1b168140,plot_aa0e5e9d80e4ae27529c,3.0,11.0,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_130128.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_77196a9ec72c575b5b40,plot_aa0e5e9d80e4ae27529c,10.0,4.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121314.jpg,plot_aa0e5e9d80e4ae27529c,plot_0de14b7453cf30ed2a1c,40.0,17.0,2.0,7.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161549.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_5008f76cf0a562f63097,plot_aa0e5e9d80e4ae27529c,7.0,1.7000000476837158,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121301.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_09d8a533567043e69854,plot_aa0e5e9d80e4ae27529c,1.0,8.0,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154622.jpg,plot_aa0e5e9d80e4ae27529c,plot_5d8d172daef4ef20984f,40.0,17.0,1.0,7.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_132550.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_cff264c1afb9a1cf9473,plot_aa0e5e9d80e4ae27529c,2.0,8.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121113.jpg,plot_aa0e5e9d80e4ae27529c,plot_a7714d1b769d45a9b00a,40.0,17.0,2.0,10.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_155302.jpg,plot_aa0e5e9d80e4ae27529c,plot_cb17d6bcad8ffccbde51,40.0,17.0,1.0,10.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_162109.jpg,plot_aa0e5e9d80e4ae27529c,plot_60d8a72fe06bef6e6da4,40.0,17.0,1.0,6.400000095367432,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_155939.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_b351f823b8a0415f9230,plot_aa0e5e9d80e4ae27529c,3.0,10.0,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154649.jpg,plot_aa0e5e9d80e4ae27529c,plot_f974c33b3b939aa5f878,40.0,17.0,2.0,9.5,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161415.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_6db75ec8b4bf1739f8b3,plot_aa0e5e9d80e4ae27529c,10.0,4.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122046.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_166bd930c637bcfcd528,plot_aa0e5e9d80e4ae27529c,2.0,7.900000095367432,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_131419.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_e26908bc9222e28c92ff,plot_aa0e5e9d80e4ae27529c,10.0,4.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151439.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_f19419da98fe0824600a,plot_aa0e5e9d80e4ae27529c,8.0,2.5,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122557.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_124249.jpg,plot_4460e7e9889b69d86dd3,plot_aa0e5e9d80e4ae27529c,2.0,10.0,40.0,17.0,0.00044802867341786623
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122951.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161242.jpg,plot_fd82dd8fd5c2b516bf47,plot_c08c9fc75665c975b852,35.0,14.5,1.0,6.5,0.00025720163830555975
