image_id,absolute_path,relative_path,file_name,sha256,cohort_id,partner,location,experiment,sampling_date,timepoint,bbch,target,score_single,score_jlu,score_gau,annotator_difference,is_gold_standard,gold_threshold_points,supervision_tier,sample_weight,score_sources,score_qr_code,plot_number,genotype,plot_group_id,plot_group_source,split
img_4a1b35dfe77b62c4b16a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2541.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2541.JPG,IMG_2541.JPG,4a1b35dfe77b62c4b16ac893eb67c5aced41cdd57dd11e8f78688f0e9dfe4ed2,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,30.0,30.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,4_R4S_387_Lirafit_1_4,,,plot_2a2b2bdfa0d41a033651,score_qr,weak_pretrain
img_5c41d90a65fb33efcffe,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2542.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2542.JPG,IMG_2542.JPG,5c41d90a65fb33efcffe0ee040886c29026fa511bdc010f072e4afe99241e30d,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,20.0,20.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,4_R4S_387_Lirafit_1_4,,,plot_2a2b2bdfa0d41a033651,score_qr,weak_pretrain
img_05c5006360bb64b1feb9,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2543.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2543.JPG,IMG_2543.JPG,05c5006360bb64b1feb9b00e57e8bfd3b0efde655fd88d7dfc3bf6d9de42766a,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,8.0,8.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,5_R4S_433_SEM_1_5,,,plot_287543c1b6420318ac5a,score_qr,weak_pretrain
img_5c71c62d73289e843c7f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2544.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2544.JPG,IMG_2544.JPG,5c71c62d73289e843c7fa5f2f3bc2127ea85467ebfe5b664e34d6b379c755457,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,6.0,6.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,5_R4S_433_SEM_1_5,,,plot_287543c1b6420318ac5a,score_qr,weak_pretrain
img_375f717a56f512503ab7,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2545.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2545.JPG,IMG_2545.JPG,375f717a56f512503ab72506b64f730d2489f314a5a770cde13e651742567968,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,8.0,8.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,5_R4S_433_SEM_1_5,,,plot_287543c1b6420318ac5a,score_qr,weak_pretrain
img_aee2bcb62340337222c0,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2546.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2546.JPG,IMG_2546.JPG,aee2bcb62340337222c06576074adf5b237a21593e7fe81bcae47b86e500ea80,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,7.0,7.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,6_R4S_521_Taisetsu_1_6,,,plot_1eb1bc916cce4ed13b43,score_qr,weak_pretrain
img_237bffdd7cb0a4e26dcf,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2547.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2547.JPG,IMG_2547.JPG,237bffdd7cb0a4e26dcf7212991216400d280137c3334ff44bcfcebed5cbf472,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,6.0,6.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,6_R4S_521_Taisetsu_1_6,,,plot_1eb1bc916cce4ed13b43,score_qr,weak_pretrain
img_775d1f6884386d060af1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2548.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2548.JPG,IMG_2548.JPG,775d1f6884386d060af13bc0e3a9cb516f346a7c3bacd753d314538144bf8ba5,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,23.0,23.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,6_R4S_521_Taisetsu_1_6,,,plot_1eb1bc916cce4ed13b43,score_qr,weak_pretrain
img_fdaf17d8469ca5f8cad4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2549.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2549.JPG,IMG_2549.JPG,fdaf17d8469ca5f8cad4433c14224f371a4b103e6607f011abb2c489651f87b6,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,15.0,15.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,7_R4S_406_S30_1_7,,,plot_062849fd42834d79d5c8,score_qr,weak_pretrain
img_fcdbfbdeed80bbf85912,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2550.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2550.JPG,IMG_2550.JPG,fcdbfbdeed80bbf859125a87275a375eb8b0e75adba48020a030b247037c748a,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,32.0,32.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,7_R4S_406_S30_1_7,,,plot_062849fd42834d79d5c8,score_qr,weak_pretrain
img_78c7588f01f57b103576,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2551.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2551.JPG,IMG_2551.JPG,78c7588f01f57b10357605054c22fd0d85d285656b73b7257605da7b1cd361ad,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,7.0,7.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,7_R4S_406_S30_1_7,,,plot_062849fd42834d79d5c8,score_qr,weak_pretrain
img_0dea0371ecf6d0bee254,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2552.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2552.JPG,IMG_2552.JPG,0dea0371ecf6d0bee254d70cc86012dacd932d2e359169793f0777fde40280f6,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,12.0,12.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,8_R4S_427_J 154_1_8,,,plot_c86a34c84012b2a6cd5e,score_qr,weak_pretrain
img_1889314ea1da07a4b0a4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2553.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2553.JPG,IMG_2553.JPG,1889314ea1da07a4b0a4e6a9103028ab11c0b6211871dcc52746d0b31dedf23b,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,3.0,3.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,8_R4S_427_J 154_1_8,,,plot_c86a34c84012b2a6cd5e,score_qr,weak_pretrain
img_306671360da70c5ef91a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2554.JPG,IMG_2554.JPG,306671360da70c5ef91ae000f4c678ca63e2f20ce5e418b67b29dccb7056afa7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,8_R4S_427_J 154_1_8,,,plot_c86a34c84012b2a6cd5e,score_qr,weak_pretrain
img_d83246fcde142fe54338,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2555.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2555.JPG,IMG_2555.JPG,d83246fcde142fe543385b9fc80c9b1a5db27c48ea56ec41e872dba02be135df,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,30.0,30.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,9_R4S_209_Falcon_1_9,,,plot_c7ccb8d79650c71e2fdb,score_qr,weak_pretrain
img_16e8d79c2cb9c9811975,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2556.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2556.JPG,IMG_2556.JPG,16e8d79c2cb9c98119750a1d84a0f937cd8360c52736f1a37d91560e7749ef83,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,15.0,15.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,9_R4S_209_Falcon_1_9,,,plot_c7ccb8d79650c71e2fdb,score_qr,weak_pretrain
img_8f6eb6f12a99cbe95cd7,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2557.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2557.JPG,IMG_2557.JPG,8f6eb6f12a99cbe95cd710ac929c3936237ed6863402abcfc97989a9696588e7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,5.0,5.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,9_R4S_209_Falcon_1_9,,,plot_c7ccb8d79650c71e2fdb,score_qr,weak_pretrain
img_4dce5f7a80dd8cdb5b52,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2558.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2558.JPG,IMG_2558.JPG,4dce5f7a80dd8cdb5b5277841a75683384b5a5a63f63f8c7f449d01bd99684fa,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,20.0,20.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,10_R4S_442_INL 2_1_10,,,plot_4b6282099a93285f4437,score_qr,weak_pretrain
img_f8f62ad8eaf112d09ef9,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2559.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2559.JPG,IMG_2559.JPG,f8f62ad8eaf112d09ef986ae888dc17ae38c9f3b02a6a742367424c02000b2a5,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,5.0,5.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,10_R4S_442_INL 2_1_10,,,plot_4b6282099a93285f4437,score_qr,weak_pretrain
img_1b3bd32730ae7f536f0b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2560.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2560.JPG,IMG_2560.JPG,1b3bd32730ae7f536f0bba5f2b75c0229ca23ffaa0523e9eced4891b053b5471,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,10.0,10.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,10_R4S_442_INL 2_1_10,,,plot_4b6282099a93285f4437,score_qr,weak_pretrain
img_1097c05aae9edb82a974,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2561.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2561.JPG,IMG_2561.JPG,1097c05aae9edb82a974899445f06d0788a5a5bdd454a6d36e0178d42911d6a2,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,5.0,5.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,11_R4S_386_Major_1_11,,,plot_b876a7c031c3da996880,score_qr,weak_pretrain
img_79dc6a1ddfeebb91eb88,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2562.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2562.JPG,IMG_2562.JPG,79dc6a1ddfeebb91eb88cb2a90cd06d3695b5e204580dce553d488089f7b91fb,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,12.0,12.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,11_R4S_386_Major_1_11,,,plot_b876a7c031c3da996880,score_qr,weak_pretrain
img_d7d9c804808ab2d0e67b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2563.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2563.JPG,IMG_2563.JPG,d7d9c804808ab2d0e67b38a528e3ad2dd0b0bb1ccce804bc48350929d9f87c12,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,12.0,12.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,11_R4S_386_Major_1_11,,,plot_b876a7c031c3da996880,score_qr,weak_pretrain
img_1b8155ba7044111367d6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2564.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2564.JPG,IMG_2564.JPG,1b8155ba7044111367d64440c1b445f736ea76e2d4e4cfdd798b20566d5b51a4,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,4.0,4.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,12_R4S_437_S2_1_12,,,plot_3428b15a8bd1ae96baaa,score_qr,weak_pretrain
img_68b151588949e0e5412b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2565.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2565.JPG,IMG_2565.JPG,68b151588949e0e5412bb844e488cdca69925807d09d8cbd8cfdcf07445e77c7,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,8.0,8.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,12_R4S_437_S2_1_12,,,plot_3428b15a8bd1ae96baaa,score_qr,weak_pretrain
img_446352f69a8ad46440f6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2566.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2566.JPG,IMG_2566.JPG,446352f69a8ad46440f65584a5b8f7d736cae91516dbf1d3451cc981ba93a768,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,8.0,8.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,12_R4S_437_S2_1_12,,,plot_3428b15a8bd1ae96baaa,score_qr,weak_pretrain
img_55ab85dd116193df5a70,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2567.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2567.JPG,IMG_2567.JPG,55ab85dd116193df5a70c633919fe42098cc42e8442af4f33d0ecbdeccebb95a,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,14.0,14.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,13_R4S_177_SLM 0512_1_13,,,plot_e2bf7b495dd0626af206,score_qr,weak_pretrain
img_4e66334ee5d1045089b6,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2568.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2568.JPG,IMG_2568.JPG,4e66334ee5d1045089b6124ecb5a4d01a153f989f8270c0361a6d337a9a33647,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,16.0,16.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,13_R4S_177_SLM 0512_1_13,,,plot_e2bf7b495dd0626af206,score_qr,weak_pretrain
img_8890c26344a8b119be26,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2569.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2569.JPG,IMG_2569.JPG,8890c26344a8b119be26ac3f307537a416c05fc79567fbdd5a0ffcbb722e44b0,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,15.0,15.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,13_R4S_177_SLM 0512_1_13,,,plot_e2bf7b495dd0626af206,score_qr,weak_pretrain
img_dca9308b7cad0f0f7b01,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2570.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2570.JPG,IMG_2570.JPG,dca9308b7cad0f0f7b01e77bb8cb0f48312925ea03ab3cea97dd6b8a6f501ce5,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,2.0,2.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,14_R4S_408_DH5 Oase x Nugget  PBY061 von NPZ_1_14,,,plot_3bd91170ed2167071221,score_qr,weak_pretrain
img_64d4ad19f1b75f7e1642,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2571.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2571.JPG,IMG_2571.JPG,64d4ad19f1b75f7e1642f5c4d0d4610502e1d9ca7425eef7e2ce3392eef0a232,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,4.0,4.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,14_R4S_408_DH5 Oase x Nugget  PBY061 von NPZ_1_14,,,plot_3bd91170ed2167071221,score_qr,weak_pretrain
