filename,image_path,target,cluster_id,pca_1,pca_2
20251021_123851,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_123851.jpg,7.0,-1,0.052818116,-0.0083429795
20251021_123858,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_123858.jpg,13.5,-1,0.123970054,-0.023790281
20251021_123915,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_123915.jpg,14.25,-1,-0.12747544,-0.03873192
20251021_124023,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124023.jpg,2.75,-1,-0.16968198,-0.06763577
20251021_124030,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124030.jpg,1.5,-1,0.11686893,0.0023549185
20251021_124048,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124048.jpg,5.25,-1,0.06867097,-0.0981971
20251021_124056,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124056.jpg,8.0,-1,0.13302943,0.08180044
20251021_124112,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124112.jpg,10.5,-1,0.037101366,-0.1068565
20251021_124134,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124134.jpg,7.25,-1,0.16676053,-0.04849801
20251021_124142,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124142.jpg,2.0,-1,0.14285092,-0.01185363
20251021_124154,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124154.jpg,11.5,-1,0.080792315,0.0128347585
20251021_124201,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124201.jpg,4.5,-1,0.18669096,-0.012296331
20251021_124309,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124309.jpg,8.25,-1,0.07568626,0.037303828
20251021_124347,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124347.jpg,3.25,-1,0.19491722,-0.03829228
20251021_124417,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124417.jpg,2.25,-1,0.20732489,0.03851632
20251021_124443,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124443.jpg,6.0,-1,0.02552892,-0.020085644
20251021_124506,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124506.jpg,9.0,-1,-0.021566136,-0.12932077
20251021_124514,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124514.jpg,5.5,-1,-0.037081152,-0.19666575
20251021_124545,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124545.jpg,13.0,-1,0.087664716,0.00051158475
20251021_124556,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124556.jpg,8.75,-1,-0.03406423,0.04364496
20251021_124605,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124605.jpg,27.5,-1,-0.09690368,0.09383642
20251021_124640,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124640.jpg,21.5,-1,0.09285844,0.025194654
20251021_124700,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124700.jpg,15.5,-1,0.13843109,0.04680468
20251021_124718,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124718.jpg,43.25,-1,0.08812229,0.049781363
20251021_124741,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124741.jpg,13.5,-1,0.034371242,0.031666152
20251021_124749,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124749.jpg,3.5,-1,-0.13756126,-0.013091759
20251021_124843,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124843.jpg,4.5,-1,-0.06437488,0.023621105
20251021_124852,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124852.jpg,3.25,-1,0.102782674,0.0032428836
20251021_124906,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124906.jpg,3.0,-1,0.13631982,0.025406912
20251021_124913,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124913.jpg,3.25,-1,0.06901873,0.04951456
20251021_124920,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124920.jpg,4.0,-1,0.0055839457,-0.14834207
20251021_124932,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124932.jpg,20.0,-1,0.121426955,-0.024889464
20251021_124940,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124940.jpg,9.75,-1,0.13715392,0.050797727
20251021_124947,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_124947.jpg,20.75,-1,0.0065447227,-0.069036335
20251021_125003,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125003.jpg,2.65,-1,-0.23425925,0.09373646
20251021_125011,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125011.jpg,3.8,-1,-0.13961038,0.083311774
20251021_125035,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125035.jpg,5.25,-1,0.0914612,0.039490692
20251021_125047,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125047.jpg,4.75,-1,0.22068097,0.024438936
20251021_125119,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125119.jpg,0.5,-1,-0.27608356,0.02324038
20251021_125125,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125125.jpg,1.55,-1,-0.12888257,-0.038454544
20251021_125129,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125129.jpg,0.9,-1,-0.25244072,-0.1791844
20251021_125141,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125141.jpg,4.5,-1,-0.013642741,0.05023091
20251021_125148,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125148.jpg,2.0,-1,0.12932202,-0.17505606
20251021_125208,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125208.jpg,2.25,-1,0.0644843,0.038891252
20251021_125215,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125215.jpg,27.5,-1,-0.0047193994,0.07609897
20251021_125236,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125236.jpg,0.0,-1,-0.14257358,0.05097325
20251021_125248,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125248.jpg,3.0,-1,-0.29536375,-0.062198803
20251021_125302,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125302.jpg,16.0,-1,-0.032179806,-0.039505575
20251021_125309,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125309.jpg,16.0,-1,0.049155325,-0.04259202
20251021_125317,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125317.jpg,20.0,-1,-0.13845609,-0.13047755
20251021_125346,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125346.jpg,7.0,-1,0.11481639,0.024825508
20251021_125358,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125358.jpg,16.0,-1,-0.017116819,0.04342903
20251021_125405,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125405.jpg,19.5,-1,0.013201677,0.0008826436
20251021_125515,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125515.jpg,6.75,-1,0.025151243,-0.23412687
20251021_125523,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125523.jpg,9.0,-1,0.23640522,-0.015909016
20251021_125545,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125545.jpg,5.25,-1,0.101342075,0.020139765
20251021_125552,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125552.jpg,18.0,-1,0.114479415,-0.0050670584
20251021_125600,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125600.jpg,4.75,-1,0.06138974,-0.082159
20251021_125635,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125635.jpg,0.0,-1,-0.26965782,0.08090693
20251021_125656,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/RSFB-Phenotyping_training_set/RSFB-Phenotyping_training_set/20251021_125656.jpg,3.0,-1,-0.21337211,-0.014193892
