first_image,second_image,first_plot,second_plot,first_jlu,first_gau,second_jlu,second_gau,weight
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_130529.jpg,plot_be1d8e6b110e3e6f731b,plot_883726baafccd2304661,50.0,15.5,2.0,7.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121301.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_09d8a533567043e69854,plot_be1d8e6b110e3e6f731b,1.0,8.0,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_125901.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_7afc7682bc0b0be61f6b,plot_be1d8e6b110e3e6f731b,2.0,10.0,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_131419.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_e26908bc9222e28c92ff,plot_be1d8e6b110e3e6f731b,10.0,4.5,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154649.jpg,plot_be1d8e6b110e3e6f731b,plot_f974c33b3b939aa5f878,50.0,15.5,2.0,9.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_132424.jpg,plot_be1d8e6b110e3e6f731b,plot_04441862d5c5dd0b49cc,50.0,15.5,10.0,2.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_130128.jpg,plot_be1d8e6b110e3e6f731b,plot_77196a9ec72c575b5b40,50.0,15.5,10.0,4.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_162109.jpg,plot_be1d8e6b110e3e6f731b,plot_60d8a72fe06bef6e6da4,50.0,15.5,1.0,6.400000095367432,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151439.jpg,plot_be1d8e6b110e3e6f731b,plot_f19419da98fe0824600a,50.0,15.5,8.0,2.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152457.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_cf8f8145824cff35d237,plot_be1d8e6b110e3e6f731b,3.0,9.5,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_132550.jpg,plot_be1d8e6b110e3e6f731b,plot_cff264c1afb9a1cf9473,50.0,15.5,2.0,8.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_160831.jpg,plot_be1d8e6b110e3e6f731b,plot_31ff4a85b21ababa7de0,50.0,15.5,1.0,9.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_160047.jpg,plot_be1d8e6b110e3e6f731b,plot_ecb8a2d7a20b5079cedb,50.0,15.5,2.0,8.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121113.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_a7714d1b769d45a9b00a,plot_be1d8e6b110e3e6f731b,2.0,10.0,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154622.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_5d8d172daef4ef20984f,plot_be1d8e6b110e3e6f731b,1.0,7.5,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122557.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_4460e7e9889b69d86dd3,plot_be1d8e6b110e3e6f731b,2.0,10.0,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161549.jpg,plot_be1d8e6b110e3e6f731b,plot_5008f76cf0a562f63097,50.0,15.5,7.0,1.7000000476837158,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123107.jpg,plot_be1d8e6b110e3e6f731b,plot_5700cee80bc5a6e207ec,50.0,15.5,10.0,2.0,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122046.jpg,plot_be1d8e6b110e3e6f731b,plot_166bd930c637bcfcd528,50.0,15.5,2.0,7.900000095367432,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161415.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_6db75ec8b4bf1739f8b3,plot_be1d8e6b110e3e6f731b,10.0,4.5,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_153825.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_64e19f5de9c116d1fbb6,plot_be1d8e6b110e3e6f731b,3.0,8.5,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_152653.jpg,plot_be1d8e6b110e3e6f731b,plot_fe93ef196b1a8b77de19,50.0,15.5,1.0,8.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_151642.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_122432.jpg,plot_f61b29267fecc01648f8,plot_be1d8e6b110e3e6f731b,10.0,4.5,50.0,15.5,0.000480769231216982
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123732.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_154622.jpg,plot_df82b24c1834a891c644,plot_5d8d172daef4ef20984f,20.0,13.5,1.0,7.5,0.0013888889225199819
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123732.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_161242.jpg,plot_df82b24c1834a891c644,plot_c08c9fc75665c975b852,20.0,13.5,1.0,6.5,0.0013888889225199819
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123732.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121301.jpg,plot_df82b24c1834a891c644,plot_09d8a533567043e69854,20.0,13.5,1.0,8.0,0.0013888889225199819
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_121314.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123732.jpg,plot_0de14b7453cf30ed2a1c,plot_df82b24c1834a891c644,2.0,7.5,20.0,13.5,0.0013888889225199819
2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_130529.jpg,2025_10_21_RSFB-Phenotyping_GG1_JLU/2025_10_21_RSFB-Phenotyping_GG1_JLU/20251021_123732.jpg,plot_883726baafccd2304661,plot_df82b24c1834a891c644,2.0,7.5,20.0,13.5,0.0013888889225199819
