image_id,absolute_path,relative_path,file_name,sha256,cohort_id,partner,location,experiment,sampling_date,timepoint,bbch,target,score_single,score_jlu,score_gau,annotator_difference,is_gold_standard,gold_threshold_points,supervision_tier,sample_weight,score_sources,score_qr_code,plot_number,genotype,plot_group_id,plot_group_source,split
img_19c2fe17754e9dd53181,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2616.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2616.JPG,IMG_2616.JPG,19c2fe17754e9dd5318179c34fa39b2a937e2199b6e0055c1c784fc9281c7955,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,14.0,14.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,29_R4S_221_MADRIGAL x RECITAL DH LINE_1_29,,,plot_9b875862086dac6bd729,score_qr,weak_pretrain
img_6f1b85bfa82940e6fe99,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2640.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2640.JPG,IMG_2640.JPG,6f1b85bfa82940e6fe9955a3a1fd641b375faffed20fae2ae083e276b4b99849,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,45.0,45.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,37_R4S_269_Baltia_1_37,,,plot_8fcd736eda326263efa9,score_qr,weak_pretrain
img_19fe0961745fddc7d5be,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2650.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2650.JPG,IMG_2650.JPG,19fe0961745fddc7d5be400d9a4e32c779cc6ec08b13c332c4c63ef3162adc53,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,2.0,2.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,41_R4S_471_H61_1_41,,,plot_f42d982b26d6135b33d5,score_qr,weak_pretrain
img_4c9245e680314e6b511a,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2666.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2666.JPG,IMG_2666.JPG,4c9245e680314e6b511a524ca2de7d40c70daa8c8aadcc3fc00eacd374e1495a,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,40.0,40.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,46_R4S_280_Lirakotta_1_46,,,plot_fa485d2f45bfc9148558,score_qr,weak_pretrain
img_d073063a524ea0235180,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2667.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2667.JPG,IMG_2667.JPG,d073063a524ea02351801a967e4b3b642e04e1da2e04c59420fe1c6cd22a033d,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,10.0,10.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,46_R4S_280_Lirakotta_1_46,,,plot_fa485d2f45bfc9148558,score_qr,weak_pretrain
img_179365d1d8da13ac366d,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2671.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2671.JPG,IMG_2671.JPG,179365d1d8da13ac366d5ee5ea380ddaf19e5624bdd500540bb6d6f40dc2ce36,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,8.0,8.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,48_R4S_154_Cooper_1_48,,,plot_875009e20325d359d8c9,score_qr,weak_pretrain
img_ededda9329adb635bbe1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2695.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2695.JPG,IMG_2695.JPG,ededda9329adb635bbe18bc07555ede69fa3af958bdea9999ea847cdb6b32740,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,56_R4S_294_R53_1_56,,,plot_ec431a420c01c755bc8f,score_qr,weak_pretrain
img_eb8bf7778a920675bd3c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2698.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2698.JPG,IMG_2698.JPG,eb8bf7778a920675bd3c571f16fa5c63239ab0070b15966a2c2be0ba78d7edca,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,7.0,7.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,57_R4S_217_JANETZKIS SCHLESISCHER_1_57,,,plot_988fee0f83b74284189c,score_qr,weak_pretrain
img_4f861865c7adf2e4e61f,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2704.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2704.JPG,IMG_2704.JPG,4f861865c7adf2e4e61f25a82424e2de8b6db85b775c6b9ef01e8b97d6fe7d86,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,59_R4S_501_LG Avenger_1_59,,,plot_067d70ac047c7beabc7b,score_qr,weak_pretrain
img_f55615ad9fd7a9b54bbb,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2722.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2722.JPG,IMG_2722.JPG,f55615ad9fd7a9b54bbb8529b008bc65656d649b6f9426f548d97ac520717682,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,3.0,3.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,65_R4S_151_Ontario_2_5,,,plot_4d7cf47fcb2fb6abd413,score_qr,weak_pretrain
img_68f4330ef5db83aaef48,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2726.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2726.JPG,IMG_2726.JPG,68f4330ef5db83aaef481eb2cac76122860712c7a042b152525865e688db3b3f,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,8.0,8.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,66_R4S_292_V8_2_6,,,plot_4b6225fbc993b063f5b7,score_qr,weak_pretrain
img_47d8ca03859dbe93d305,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2728.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2728.JPG,IMG_2728.JPG,47d8ca03859dbe93d305a88df18c1c3bbe4f6bdcf8f52908334110b51027349b,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,67_R4S_203_Flip_2_7,,,plot_d49e9b4578f7759ad81d,score_qr,weak_pretrain
img_5392356a30612b737585,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2734.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2734.JPG,IMG_2734.JPG,5392356a30612b737585c502588e48e06531a4affd7b3af3b37cf84c341187eb,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,2.0,2.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,69_R4S_329_Rotabaggeue_2_9,,,plot_01b5efb889367fd80c37,score_qr,weak_pretrain
img_99bf1df71829af7e3a74,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2738.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2738.JPG,IMG_2738.JPG,99bf1df71829af7e3a743ff1935f891fb4b827633f0189ebaf25b9a7bdb6fc42,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,5.0,5.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,70_R4S_539_Smaragd_2_10,,,plot_12108390b536c4fafa2e,score_qr,weak_pretrain
img_551710a59660d81639e4,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2740.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2740.JPG,IMG_2740.JPG,551710a59660d81639e4b9e4ba3a5e2c22a81115a329923d28d23dacd2c7a167,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,17.0,17.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,71_R4S_169_Tenor_2_11,,,plot_ae063f69796c01a65a5c,score_qr,weak_pretrain
img_e236b53f59526e7bf8e2,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2741.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2741.JPG,IMG_2741.JPG,e236b53f59526e7bf8e226db8048d458ebfd8eae7fde0e90158bd5acd165df6b,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,6.0,6.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,71_R4S_169_Tenor_2_11,,,plot_ae063f69796c01a65a5c,score_qr,weak_pretrain
img_705eaf6915c759035135,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2745.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2745.JPG,IMG_2745.JPG,705eaf6915c75903513519c03b33ec88d328d836d3715fa728ddad0f360ce916,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,2.0,2.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,72_R4S_197_Samourai_2_12,,,plot_fa88e8aaf0b2e4ce53ce,score_qr,weak_pretrain
img_87f7e18491525873e644,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2758.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2758.JPG,IMG_2758.JPG,87f7e18491525873e6449ac77fee9e4db9411c67b2a093ba42be8a1696ea95ba,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,3.0,3.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,76_R4S_417_H355_2_16,,,plot_0638fea60d60117179b5,score_qr,weak_pretrain
img_f54ca919141195d96666,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2766.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2766.JPG,IMG_2766.JPG,f54ca919141195d966661ea4234b45fc031381a6a5794bb90dda83db81fce942,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,2.0,2.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,79_R4S_391_Jantar_2_19,,,plot_4e337111532d455af776,score_qr,weak_pretrain
img_1afe5e03677e6c432a80,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2775.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2775.JPG,IMG_2775.JPG,1afe5e03677e6c432a806e215ebcc67157ee73c3829530c18391fcf77ff9f087,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,4.0,4.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,82_R4S_345_Bangholm PT_2_22,,,plot_e4ebac91f2d79ec081b7,score_qr,weak_pretrain
img_daa5f83989132ed444bf,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2785.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2785.JPG,IMG_2785.JPG,daa5f83989132ed444bf1d94835eb67cc9025b5c7d9b5d6d362636c5939c0a7d,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,11.0,11.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,85_R4S_190_RAFAL DH1_2_25,,,plot_588a5e4f50bc05cd2744,score_qr,weak_pretrain
img_859db3fe9125ae1eb717,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2790.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2790.JPG,IMG_2790.JPG,859db3fe9125ae1eb7171087c015d7e7a19071cf7c73a518d123344cd6f7f49c,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,87_R4S_157_BRISTOL_2_27,,,plot_decf5592092ca2554caf,score_qr,weak_pretrain
img_93944b8e80b10d5b93c1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2796.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2796.JPG,IMG_2796.JPG,93944b8e80b10d5b93c1730f7e1854b2a8ec8e7db641aa5d4812431d3e329d0a,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,89_R4S_263_Agalon_2_29,,,plot_b4f665cae11a1867c3fa,score_qr,weak_pretrain
img_88808faac7086f9aed79,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2807.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2807.JPG,IMG_2807.JPG,88808faac7086f9aed79dc387261960273a60209e92280987ef3e6d91c609084,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,2.0,2.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,92_R4S_428_S35_2_32,,,plot_57ca9ea9ad1127350a7a,score_qr,weak_pretrain
img_100dda96ea245e4ab707,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2812.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2812.JPG,IMG_2812.JPG,100dda96ea245e4ab7073c3d052c619d1e703a968d302e23b5a105d7c1152546,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,94_R4S_489_S16_2_34,,,plot_c63973f869024d2007d6,score_qr,weak_pretrain
img_136a698707dab5018863,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2813.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2813.JPG,IMG_2813.JPG,136a698707dab501886383343c01b3ebf2db2d7872e906436d2f26c0cc56264b,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,4.0,4.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,94_R4S_489_S16_2_34,,,plot_c63973f869024d2007d6,score_qr,weak_pretrain
img_4b90bd5aaac9bc3c1b14,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2818.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2818.JPG,IMG_2818.JPG,4b90bd5aaac9bc3c1b146dc234f4d91b86b39d5109af2b4f5ea084f41a17c5bc,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,5.0,5.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,96_R4S_498_R4S_NPZ2_2_36,,,plot_ff22be3ef1b30dc11796,score_qr,weak_pretrain
img_8c4ac648b444c1dfeb7b,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2823.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2823.JPG,IMG_2823.JPG,8c4ac648b444c1dfeb7b4fb8bbb0638deb0f25e52ebe2a598471271c48d675bd,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,3.0,3.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,98_R4S_341_Purple Top_2_38,,,plot_463fbe86ab5f5a3963dd,score_qr,weak_pretrain
img_08660793e1615eb0e969,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2828.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2828.JPG,IMG_2828.JPG,08660793e1615eb0e969b926a6ee80aa0060dc7c3b00f0cdf9d47e90b423b96f,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,1.0,1.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,99_R4S_215_SHANG-YOU_2_39,,,plot_cdc03d060fabf9cda7b5,score_qr,weak_pretrain
img_bcd0fdba83523783980c,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2832.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2832.JPG,IMG_2832.JPG,bcd0fdba83523783980cacc2e65427cffbf35439a912ba2c2f8c0c4a14e86406,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,18.0,18.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,101_R4S_259_Escort_2_41,,,plot_043f66e99d1614656004,score_qr,weak_pretrain
img_7f4f346ebc7dbdb299f1,/home/nfs/data/nvme_datasets/Pictures_CFSB_leaf_damage/2025_09_15_Re4StRes_T1_DSV/IMG_2834.JPG,2025_09_15_Re4StRes_T1_DSV/IMG_2834.JPG,IMG_2834.JPG,7f4f346ebc7dbdb299f1fe071b6b9cb28624b66607d0854364df2b3040627c19,dsv_asendorf_t1_bbch11,DSV,Asendorf,Insects,2025-09-15_to_2025-09-17,T1,BBCH11,3.0,3.0,,,,False,5.0,single_weak,0.4,2025_09_15_Res4StRes_T1_DSV_scores.csv,101_R4S_259_Escort_2_41,,,plot_043f66e99d1614656004,score_qr,weak_pretrain
